UNIX_timestamp	Elapsed_seconds	Rx-Mbps_[with_hdr]	Rx-pps	Tx-Mbps_[with_hdr]	Tx-pps
1604461492970	340.00	0.00	0	0.00	0
1604461494966	342.00	0.00	0	0.00	0
1604461496962	344.00	0.00	0	0.00	0
1604461498958	346.00	0.00	0	0.00	0
1604461500954	348.00	0.00	0	0.00	0
1604461502950	350.00	0.00	0	0.00	0
1604461504946	352.00	0.00	0	0.00	0
1604461506942	354.00	0.00	0	0.00	0
1604461508938	356.00	0.00	0	0.00	0
1604461510934	358.00	0.00	0	0.00	0
1604461512930	360.00	0.00	0	0.00	0
1604461514926	362.00	0.00	0	0.00	0
1604461516922	364.00	0.00	0	0.00	0
1604461518918	366.00	0.00	0	0.00	0
1604461520914	368.00	0.00	0	0.00	0
1604461522910	370.00	0.00	0	0.00	0
1604461524906	372.00	0.00	0	0.00	0
1604461526902	374.00	0.00	0	0.00	0
1604461528898	376.00	0.00	0	0.00	0
1604461530894	378.00	0.00	0	0.00	0
1604461532890	380.00	0.00	0	0.00	0
1604461534886	382.00	0.00	0	0.00	0
1604461536882	384.00	0.00	0	0.00	0
1604461538878	386.00	0.00	0	0.00	0
1604461540874	388.00	0.00	0	0.00	0
1604461542870	390.00	0.00	0	0.00	0
1604461544866	392.00	0.00	0	0.00	0
1604461546862	394.00	0.00	0	0.00	0
1604461548858	396.00	0.00	0	0.00	0
1604461550854	398.00	0.00	0	0.00	0
1604461552850	400.00	0.00	0	0.00	0
1604461554845	402.00	0.00	0	0.00	0
1604461556841	404.00	0.00	0	0.00	0
1604461558837	406.00	0.00	0	0.00	0
1604461560833	408.00	0.00	0	0.00	0
1604461562829	410.00	0.00	0	0.00	0
1604461564825	412.00	0.00	0	0.00	0
1604461566821	414.00	0.00	0	0.00	0
1604461568817	416.00	0.00	0	0.00	0
1604461570813	418.00	0.00	0	0.00	0
1604461572809	420.00	0.00	0	0.00	0
1604461574805	422.00	0.00	0	0.00	0
1604461576801	424.00	0.00	0	0.00	0
1604461578797	426.00	0.00	0	0.00	0
1604461580793	428.00	0.00	0	0.00	0
1604461582789	430.00	0.00	0	0.00	0
1604461584785	432.00	0.00	0	0.00	0
1604461586781	434.00	0.00	0	0.00	0
1604461588777	436.00	3913.41	339235	0.00	0
1604461590773	438.00	5385.08	3259923	0.00	0
1604461592769	440.00	5393.40	3260645	0.00	0
1604461594765	442.00	5420.50	3262992	0.00	0
1604461596761	444.00	5438.36	3264542	0.00	0
1604461598757	446.00	5462.46	3266630	0.00	0
1604461600753	448.00	5480.50	3268194	0.00	0
1604461602749	450.00	5495.08	3269458	0.00	0
1604461604745	452.00	5521.57	3271753	0.00	0
1604461606741	454.00	5533.78	3272812	0.00	0
1604461608737	456.00	5560.28	3275108	0.00	0
1604461610733	458.00	5571.15	3276051	0.00	0
1604461612729	460.00	5582.32	3277022	0.00	0
1604461614725	462.00	5606.32	3279100	0.00	0
1604461616721	464.00	5622.59	3280511	0.00	0
1604461618717	466.00	5626.87	3280881	0.00	0
1604461620713	468.00	5629.13	3281079	0.00	0
1604461622709	470.00	5636.53	3281719	0.00	0
1604461624705	472.00	5662.10	3283938	0.00	0
1604461626701	474.00	5676.98	3285224	0.00	0
1604461628697	476.00	5708.01	3287916	0.00	0
1604461630693	478.00	5755.30	3292011	0.00	0
1604461632689	480.00	5758.86	3292325	0.00	0
1604461634685	482.00	5780.21	3294178	0.00	0
1604461636681	484.00	5804.85	3296308	0.00	0
1604461638676	486.00	5664.05	3284104	0.00	0
1604461640672	488.00	5736.78	3290411	0.00	0
1604461642668	490.00	5757.43	3292197	0.00	0
1604461644664	492.00	5715.33	3288550	0.00	0
1604461646660	494.00	5768.69	3293175	0.00	0
1604461648656	496.00	5775.12	3293735	0.00	0
1604461650652	498.00	5778.79	3294049	0.00	0
1604461652648	500.00	5773.35	3293581	0.00	0
1604461654644	502.00	5791.96	3295191	0.00	0
1604461656640	504.00	5805.84	3296395	0.00	0
1604461658636	506.00	5794.95	3295453	0.00	0
1604461660632	508.00	5813.41	3297052	0.00	0
1604461662628	510.00	5814.46	3297141	0.00	0
1604461664624	512.00	5757.11	3292174	0.00	0
1604461666620	514.00	5831.24	3298597	0.00	0
1604461668616	516.00	5832.13	3298674	0.00	0
1604461670612	518.00	5812.00	3296930	0.00	0
1604461672608	520.00	5838.78	3299254	0.00	0
1604461674604	522.00	5836.26	3299030	0.00	0
1604461676600	524.00	5853.73	3300548	0.00	0
1604461678596	526.00	5855.70	3300718	0.00	0
1604461680592	528.00	5855.70	3300717	0.00	0
1604461682588	530.00	5831.88	3298654	0.00	0
1604461684584	532.00	5858.47	3300957	0.00	0
1604461686580	534.00	5802.81	3296132	0.00	0
1604461688576	536.00	5873.42	3302257	0.00	0
1604461690572	538.00	5838.46	3299221	0.00	0
1604461692568	540.00	5937.44	3307805	0.00	0
1604461694564	542.00	5925.66	3306782	0.00	0
1604461696560	544.00	5939.17	3307956	0.00	0
1604461698556	546.00	5949.88	3308880	0.00	0
1604461700552	548.00	5942.44	3308237	0.00	0
1604461702548	550.00	5925.84	3306798	0.00	0
1604461704544	552.00	5927.11	3306908	0.00	0
1604461706540	554.00	5935.53	3307637	0.00	0
1604461708536	556.00	22169.68	1921779	0.00	0
1604461710532	558.00	0.00	0	0.00	0
1604461712528	560.00	0.00	0	0.00	0
1604461714524	562.00	0.00	0	0.00	0
1604461716520	564.00	0.00	0	0.00	0
1604461718516	566.00	0.00	0	0.00	0
1604461720511	568.00	0.00	0	0.00	0
1604461722507	570.00	0.00	0	0.00	0
1604461724503	572.00	0.00	0	0.00	0
1604461726499	574.00	0.00	0	0.00	0
1604461728495	576.00	0.00	0	0.00	0
