UNIX_timestamp	Elapsed_seconds	Rx-Mbps_[with_hdr]	Rx-pps	Tx-Mbps_[with_hdr]	Tx-pps	Latency_(us)
1604459887377	1056.00	0.00	0	0.00	0	-nan 
1604459889372	1058.00	0.00	0	5579.78	3321418	-nan 
1604459891368	1060.00	0.00	0	5579.80	3321417	-nan 
1604459893363	1062.00	0.00	0	5579.73	3321417	-nan 
1604459895359	1064.00	0.00	0	5579.69	3321411	-nan 
1604459897354	1066.00	0.00	0	5579.77	3321418	-nan 
1604459899350	1068.00	0.00	0	5579.80	3321419	-nan 
1604459901345	1070.00	0.00	0	5579.77	3321419	-nan 
1604459903341	1072.00	0.00	0	5579.79	3321418	-nan 
1604459905336	1074.00	0.00	0	5579.77	3321419	-nan 
1604459907332	1076.00	0.00	0	5579.72	3321414	-nan 
1604459909327	1078.00	0.00	0	5579.78	3321417	-nan 
1604459911323	1080.00	0.00	0	5579.79	3321423	-nan 
1604459913318	1082.00	0.00	0	5579.76	3321414	-nan 
1604459915314	1084.00	0.00	0	5579.77	3321420	-nan 
1604459917309	1086.00	0.00	0	5579.80	3321418	-nan 
1604459919305	1088.00	0.00	0	5579.76	3321419	-nan 
1604459921300	1090.00	0.00	0	5579.50	3321397	-nan 
1604459923296	1092.00	0.00	0	5579.77	3321416	-nan 
1604459925291	1094.00	0.00	0	5579.76	3321407	-nan 
1604459927287	1096.00	0.00	0	5579.80	3321431	-nan 
1604459929282	1098.00	0.00	0	5579.75	3321417	-nan 
1604459931278	1100.00	0.00	0	5579.79	3321419	-nan 
1604459933273	1102.00	0.00	0	5579.78	3321418	-nan 
1604459935269	1104.00	0.00	0	5579.75	3321420	-nan 
1604459937264	1106.00	0.00	0	5579.82	3321420	-nan 
1604459939260	1108.00	0.00	0	5579.75	3321419	-nan 
1604459941255	1110.00	0.00	0	5579.48	3321390	-nan 
1604459943251	1112.00	0.00	0	5579.78	3321417	-nan 
1604459945246	1114.00	0.00	0	5579.77	3321417	-nan 
1604459947242	1116.00	0.00	0	5579.75	3321418	-nan 
1604459949237	1118.00	0.00	0	5579.76	3321417	-nan 
1604459951233	1120.00	0.00	0	5579.62	3321404	-nan 
1604459953228	1122.00	0.00	0	5579.68	3321411	-nan 
1604459955224	1124.00	0.00	0	5579.76	3321418	-nan 
1604459957219	1126.00	0.00	0	5579.77	3321419	-nan 
1604459959215	1128.00	0.00	0	5579.80	3321420	-nan 
1604459961210	1130.00	0.00	0	5579.75	3321416	-nan 
1604459963206	1132.00	0.00	0	5579.80	3321419	-nan 
1604459965201	1134.00	0.00	0	5579.75	3321417	-nan 
1604459967197	1136.00	0.00	0	5579.78	3321419	-nan 
1604459969192	1138.00	0.00	0	5579.80	3321419	-nan 
1604459971188	1140.00	0.00	0	5579.69	3321411	-nan 
1604459973183	1142.00	0.00	0	5579.74	3321416	-nan 
1604459975179	1144.00	0.00	0	5579.78	3321420	-nan 
1604459977174	1146.00	0.00	0	5579.77	3321419	-nan 
1604459979170	1148.00	0.00	0	5579.72	3321413	-nan 
1604459981165	1150.00	0.00	0	5579.75	3321417	-nan 
1604459983161	1152.00	0.00	0	5579.77	3321418	-nan 
1604459985157	1154.00	0.00	0	5579.78	3321419	-nan 
1604459987152	1156.00	0.00	0	5579.77	3321418	-nan 
1604459989148	1158.00	0.00	0	5579.78	3321419	-nan 
1604459991143	1160.00	0.00	0	5579.79	3321420	-nan 
1604459993139	1162.00	0.00	0	5579.76	3321416	-nan 
1604459995134	1164.00	0.00	0	5579.78	3321419	-nan 
1604459997130	1166.00	0.00	0	5579.77	3321417	-nan 
